FilmID	ReviewID	SentenceID	Sentence	Label
11	2	3	garland nas u “civil war” (kojem je kod nas u distribuciji neobjašnjivo dodan i suvišni podnaslov “svakom carstvu dođe kraj”) in medias res, u razjedinjene američke države u kojima se tzv. zapadne snage kalifornije i teksasa (što možda iz naše zvuči kao neobična kombinacija, budući da su ove države trenutno na suprotnim političkim polovima) nalaze u ratu s “lojalističkom” amerikom sa sjedištem u washingtonu, dok na sjeveru djeluje nova narodna armija (koju spominju ikao “maoiste iz portlanda”), a na jugoistoku nešto što se naziva floridskim savezom.	1
11	2	4	garland ne troši vrijeme da nas uputi u povijest ovog sukoba, a svi oni koji taj potez smatraju kukavičkim i traljavim inzistirajući da bi se takvo što trebalo objasniti kao da nisu doživjeli šesti siječnja 2021. i napad razjarene mase na vašingtonski kapitol.	3
11	2	5	ako je klaun poput donalda trumpa bio dovoljan da pokrene takvo što, ne treba puno dvojiti o tome je li građanski rat moguć i izgledan scenarij u sjedinjenim državama kojima bi na vlasti bio autokrat dovoljno sposoban da fašizam koji ključa ispod površine doista i provede u djelo.	4
11	2	6	u slučaju “civil wara”, to je očito predsjednik kojeg glumi nick offerman, a koji u uvodnim sekundama filma vježba obraćanje naciji u vrlo trampovskom demagoškom stilu najavljujući pobjedu svoje strane koju “mnogi nazivaju najvećom pobjedom u vojnoj povijesti”.	1
11	2	7	naravno, uskoro ćemo vidjeti da je istina gotovo oprečna toj izjavi, ali govorimo u svijetu u kojemu istina više nema vrijednost.	2
11	2	8	drugim riječima, svijetu prema kakvome sve ubrzanije srljamo posljednjih godina.	2
11	2	9	kakvu ulogu u takvom svijetu imaju mediji?	1
11	2	10	to je jedno od glavnih pitanja koje se provlači kroz garlandov film u kojemu je u središtu pozornosti skupina novinara na putu prema prijestolnici prema kojoj jurišaju zapadne sile.	1
11	2	11	lee smith (kirsten dunst) je fotografkinja za reuters, a joel (brazilski glumac wagner moura najpoznatiji po ulozi pabla escobara u netflixovoj seriji “narcos”) njezin kolega koji pristaje na put povesti i njihovog ostarjelog prijatelja sammyja (stephen mckinley henderson) iz “onog što je ostalo od new york timesa” i mladu jessie (cailee spaeny, poznata po naslovnoj ulozi u “priscilla” sofije coppole) koja se želi baviti ratnom fotografijom kao njezin uzor, naša lee.	1
11	2	12	ova četvorka probija se kroz postapokaliptični američki krajolik koji uvelike podsjeća na onaj kakav je garland oslikao u svom scenariju za “28 days later”.	1
11	2	13	osim zvjerskog nasilja na svakom koraku, jednako je jezovit i osjećaj nesigurnosti koji izaziva česta nemogućnost raspoznavanja zaraćenih strana na bojištu, a pritom su česte i paravojne skupine koje često djeluju kao da ne pripadaju niti jednoj strani, već vrše vlastiti teror nad stanovništvom.	2
11	2	14	garland ni ovdje ne troši puno vremena za objašnjavanje situacije, budući da prikazuje sukob koji traje toliko dugo (znamo da je predsjednik odradio barem tri mandata dosad) da bi razglabanje likova o tome predstavljalo pretjeranu ekspoziciju koja bi samo štetila narativu, a i narušila spomenutu atmosferu nesigurnosti koja filmu daje izrazito realističan i stravičan ton.	1
11	2	15	ovo je posebno prisutno u jednoj od ključnih epizoda filma u kojoj junake ispituje vođa jednog odreda ubojica koji očito istrjebljuju pripadnike drugih rasa, a kojeg nezaboravno tumači jesse plemons s nadrealnim crvenim sunčanim naočalama.	1
11	2	16	kad ga novinari mole za milost inzistirajući da su amerikanci, on odgovara: “da, ali kakvi amerikanci?” na to pitanje ne postoji točan odgovor, budui da je na snazi bratoubilački rat, a ni sami junaci ne znaju kome pripada čovjek čiji je odred u njih uperio puške.	1
11	2	17	da je ovo još samo jedan film o sukobu “dobrih i zlih”, ovaj efekt ne bi mogao biti postignut.	1
11	2	18	da, u garlandov distopiji nema moralno jasnih kontura, pa čak ni kod likova koji su u žarištu priče.	1
11	2	19	oni su novinari koji ganjaju vijesti ne obazirući se pretjerano na zvjerstva, krv i umiranje koji se zbivaju oko njih.	3
11	2	20	oni neutralno prenose zbivanja na frontu i to ih hrani, napaljuje i daje im osjećaj da su živi.	1
11	2	21	premda neki tumače da film govori o važnosti novinarstva, “civil war” ipak postavlja pitanja o novinarskoj etici i neutralnosti i nemilosrdnom škljocanju fotoaparata koji se nalaze usred vojnih akcija, kao i o ovisćnosti o adrenalinu koji eksplozije i nasilje u njima proizvode.	1
11	2	22	ni na ovom polju garland, srećom, ne drži moralne prodike, već prepušta gledateljima da sami donesu svoju ocjenu profesije u ekstremnom dobu.	0
11	2	23	“civil war” jedan je od najboljih prikaza rata koje smo već dugo imali prilike gledati na filmu.	0
11	2	24	ovo nije rat u nekim dalekim džunglama i pustinjama, nego američkoj publici “na domaćem terenu” i dio tamošnjih prigovora vjerojatno se može svesti na to da amerikanci imaju osjećaj da im tamo neki stranci (u ovom slučaju britanac) drže prodike o njihovom društvu.	1
11	2	25	ali dobar dio strave u filmu proizlazi iz činjenice da je scenarij koji prikazuje sasvim moguć, pa možda čak i izgledan u ne tako dalekoj budućnosti.	0
11	2	26	i upravo zato djeluje realniji od prikaza stvarnih ratova koji se događaju daleko od očiju, daleko od srca.	0
11	2	27	ovo nije što bi bilo kad bi bilo, ovo je što će biti ako nastavimo u istom smjeru podjele društva u razne crvene i plave tabore.	1
11	2	28	pitajmo se koliko je potrebno da ratovi prestanu biti kulturni i napokon se izvadi oružje.	4
11	3	1	čini se da je danas američko društvo najpolariziranije još od 1860-ih kada je bjesnio američki građanski rat.	1
11	3	2	kad su nakon predsjedničkih izbora 6. siječnja 2021. trumpovi pristaše upali na kapitol, to se zloguko prizivalo kao potencijalni početak širih sukoba, možda i novog građanskog rata.	1
11	3	3	i iako se situacija na sreću smirila, teško je povjerovati da se sva netrpeljivost jednostavno izgladila.	1
11	3	4	prije da je zatomljena.	1
11	3	5	američko društvo duboko je podijeljeno, a juriš na kapitol bio je samo konkretan izraz nečega što se kuha već dugo vremena, i što bi moglo ponovno proključati, recimo na nadolazećim predsjedničkim izborima, ako se ne uhvati ukoštac sa strukturnim razlozima sukoba.	1
11	3	6	no kako će trump opet biti republikanski kandidat, možemo očekivati sve suprotno od pozitivne i smirene kampanje.	4
11	3	7	u tom je kontekstu „građanski rat“, podnaslovljen sa „svakom carstvu dođe kraj“, tempiran vrlo spretno.	0
11	3	8	i unatoč nazivu s jasnim povijesnim aluzijama, film ostaje prilično apolitičan u smislu da ne oslikava ni jednu današnju političku struju.	1
11	3	9	na primjer, kada se u jednoj sceni prikaže karta saveznika, vidimo kako su kalifornija i teksas u istoj alijansi.	1
11	3	10	ne znam kakav bi se sulud tijek događaja u stvarnosti trebao odviti da se takvo što dogodi.	4
11	3	11	s obzirom na to da ne znamo pravi uzrok građanskog rata (izuzev povremenih natruha kao što je predsjednikov treći mandat), film ostaje izvan konkretne političke situacije, što mu omogućuje da bude univerzalniji i tako bolje ostari.	0
11	3	12	svi veliki filmovi i knjige koje su postali klasici uspjele su upravo to – oduprle se zubu vremena, uspjele su da njihove poruke imaju smisla van samih konteksta u kojima su nastale, upravo zato jer se mogu primijeniti na šire zakonitosti ljudskog društva.	4
11	3	13	jedna takva knjiga (ili film, ako ste gledali ekranizaciju) svakako je “1984”.	4
11	3	14	nastala je u vrijeme hladnoratovske blokovske podjele, ali u njoj su artikulirane velike, bezvremenske ideje koje nepobitno nadilaze vrijeme svoga nastanka.	4
11	3	15	univerzalna poruka u slučaju “građanskog rata” je više-manje “rat je pakao”.	4
11	3	16	problem je što u ovom slučaju ona nije prenesena najuvjerljivije.	2
11	3	17	općenito, antiratna ideja da je rat pakao snažna je dokle god se rat odvija daleko, po mogućnosti na drugom kontinentu.	1
11	3	18	tada se najbolje svi ideali i razlozi za rat mogu učiniti besmisleni, svesti se na čisti kaos i divljaštvo.	1
11	3	19	možemo se u miru zgražati nad ludostima zaraćenih strana.	4
11	3	20	e, ali kada na domaćem terenu sukob postane dovoljno izgledan, onda više nećemo biti toliko ravnodušni.	4
11	3	21	onda će ludosti postati vrijednosti, a divljaštvo preživljavanje.	4
11	3	22	sve će odjednom postati duboko smisleno, a sve te priče koje izjednačavaju suprotstavljene strane izgledat će gotovo uvredljivo.	4
11	3	23	ponajviše zbog činjenice da je neizmjerno licemjerno reći da su ideali za koje ljudi stradavaju lažni.	1
11	3	24	naravno, nije da nema antiratnih filmova koja tematiziraju ludost rata.	1
11	3	25	upravo suprotno.	1
11	3	26	ali takva tema zahtjeva jedan finiji, nijansiraniji, a možda i upečatljiviji pristup.	2
11	3	27	zanimljivo je da je unatoč nazivu “građanski rat” u filmu više potencirana uloga novinara i medija u ratnim vremenima.	1
11	3	28	radnja prati završne dane građanskog rata, u kojima fotoreporterka lee (koju je utjelovila kirsten dunst) zajedno s novinarom joelom (wagner moura) i sammyjem (stephen mckinley henderson), pokušava doći do washingtona prije nego što ga pobjednička strana osvoji.	1
11	3	29	cilj im je intervjuirati i fotografirati predsjednika u završnim trenucima vlasti.	1
11	3	30	na put im se priključuje i mlada jessie (cailee spaeny), koja teži postati fotoreporterka, baš kao i lee.	1
11	3	31	praktički možemo govoriti o filmu ceste jer se čitava radnja odvija tijekom putovanja koje prate brojne prepreke i opasni susreti.	1
11	3	32	na početku se jessie teško nosi sa stresovima kojima se ratni fotografi izlažu (obješeni ljudi, unakrsna vatra, gubitak svake humanosti), ali ostaje pri sebi zahvaljujući trezvenošću lee koja je na taj način puni snagom.	1
11	3	33	ipak, bez obzira na vanjsku smirenost, vidimo koliko su razni ratovi ostavili ožiljaka na lee, i koliko se ona teško nosi sa mučnim slikama kojima je svjedočila kao fotograf.	1
11	3	34	lee i jessie zapravo funkcioniraju kao antipodi, ili još bolje: oprečni stadiji iste osobe.	1
11	3	35	subverzivni potencijal fotografije prikazuje se kroz jessie, koja nastoji dokumentirati sve ratne strahote i tako poslati poruku za budućnost.	1
11	3	36	lee je vjerojatno bila ista takva u mladosti, ali s vremenom je izgubila vjeru u moć fotografije.	1
11	3	37	kako ratna fotografija može imati ikakav utjecaj kada se isti onaj užas na kojeg je upozoravala svojim slikama sada odvija u njenoj vlastitoj zemlji?	2
11	3	38	uzrok toga vjerojatno je isti onaj na kojeg sam se osvrnuo na početku osvrta.	1
11	3	39	dakako, nije da ratna fotografija nema utjecaja (vrlo je poznat primjer gole djevojčice u vijetnamu koji je doveo do velikog vala antiratnih prosvjeda), ali ratna fotografija pokazana u obliku kakav je u “građanskom ratu” lišena je bilo kakve supstance i smisla te umjesto toga svedena na bezglavu trku za što dramatičnijim prizorom kako bi se objavila na naslovnici.	3
11	3	40	na takvoj fotografiji ljudima je oduzeta ljudskost, a fotografi postaju paparazzi koji riskiraju vlastitu glavu za pet minuta slave.	2
11	3	41	posebno je potresna pri tome završna scena, ali vjerujem da je bolje da je sami vidite.	1
11	3	42	je li garland imao takvu koncepciju fotografije kad je stvarao film teško je sa sigurnošći reći, ali s obzirom na to da je prikazano kako su lee i jessie slične, onda je i implicirano da će se jessie s vremenom neminovno razočarati u fotografiju i moć medija.	1
11	3	43	a takav pogled na medije ne ostavlja prostora za bilo kakav potencijal fotografije da pokaže istinu, a kamoli da ljude natjera da promijene trenutne postavke koje su i dovele do takvog užasa.	2
11	3	44	film je inače produciran od a24, produkcijske kuće čiji filmovi često izvrću žanrovske odrednice, što ovdje ipak nije bio slučaj.	1
11	3	45	ostaje osjećaj da je film htio biti i više od zabave, kao da je htio reći nešto dublje, i k tome došao opasno blizu, a onda zastao.	3
11	3	46	to ne znači da je film bio loš, dapače, riječ je o vrlo gledljivom i napetom filmu, koji vam neće dati predaha do samog kraja jer jednom kad krene, onda zaista krene.	3
11	3	47	sam koncept filma ceste, u kojem na svakoj postaji čeka nova situacija, miče prazni hod i čini da se film od tek 109 minuta čini dužim (u pozitivnom smislu).	0
11	3	48	osim toga, film je vizualno zaista prelijep (izuzev povremeno previše naglašenog bokeha (način fotografiranja u kojemu je izoštren samo objekt, a pozadina zamućena, op.a.), ali to je bio umjetnički izbor i stvar ukusa).	0
11	3	49	posebno je impresivan završni upad na washington, kulminacija filma sa širokim sukobom u kojem frcaju ekspolozije, tenkovi harače, rafali rešetaju.	0
11	3	50	inače nisam fan masovnih scena borbe, ali u ovom slučaju je režirana fantastično, s izmjenama između šireg prikaza konflikta i fokusa na likovima koji pokušavaju izvući živu glavu.	0
11	3	51	“građanskom ratu” pomogla je i vrlo kvalitetna postava koju je predvodila kirsten dunst.	0
11	3	52	odglumila je izmučenu fotorepoterku krajnje uvjerljivo, bez trunke glamura ili preneamaganja.	0
11	3	53	lijepo je vidjeti da se uspješno prebacila u drugačiji tip uloga od onih kakve su je krasile na početku karijere.	0
11	3	54	tu je i wagner moura koji se internacionalno proslavio ulogom pabla escobara u seriji “narcos”.	1
11	3	55	ovdje se odlično snašao i ponudio jednako dobru izvedbu kao i kirsten dunst.	0
11	3	56	a bit će i zanimljivo vidjeti kako će se razvijati karijera cailee spaeny.	1
11	3	57	na temelju prikazanog, moglo bi biti nešto i od nje.	0
11	3	58	zaključno, bez obzira što sam na početku rekao štošta o tome kako nije riječ o pretjerano snažnom ratnom filmu, treba općenito pohvaliti film.	3
11	3	59	nedostatke pokriva zanimljivom i napetom pričom koja će vas držati zainteresiranima do kraja.	3
11	3	60	a i s vizualne strane je gotovo besprijekoran, prepun vrlo lijepih kadrova i fotografski posloženih scena.	0
11	3	61	bila bi šteta da je ikako drugačije s obzirom da se unatoč svemu radi o filmu o fotografiji i mogućnosti zahvaćanja istine, više nego ratu.	0
11	3	62	možda “građanski rat” ne dostiže garlandove vrhunce “ex machine” i “annihiliation”, no isto tako se od njih ne srozava predaleko, pa možemo s nestrpljenjem čekati idući garlandov film.	3
12	1	1	postoji nekoliko povijesnih ličnosti koje su uvijek bile poput mamca za filmaše.	1
12	1	2	pa ipak, nitko se po tom pitanju ne može mjeriti s napoleonom, samoproglašenim francuskim carem, čiji je život bio toliko fascinantan da su o njemu napisane na desetke tisuća knjiga.	1
12	1	3	no, kada su u pitanju filmovi brojka je neusporedivo manja.	1
12	1	4	jedan od najvećih filmskih redatelja, stanley kubrick, doslovno je bio opsjednut idejom snimanja filma o napoleonu koju, nažalost, nikada nije ostvario.	1
12	1	5	iako postoji nekoliko filmova raznih žanrova čija se radnja događa u doba napoleona, svega su tri filma, barem ako mene pitate, vrijedna spomena.	1
12	1	6	prvi je svakako „napoleon“, remek djelo nijemog filma iz 1927. godine, abela gancea.	0
12	1	7	boljeg redatelja nisu mogli izabrati jer gance je uistinu bio filmaš ispred svog vremena.	0
12	1	8	radi se o jednom od najboljih filmova u kojem je napoelon, kroz maratonskih pet i pol sati, intimno prikazan kroz kadrove koji i danas, skoro stoljeće kasnije, uistinu izgledaju impresivno.	0
12	1	9	ako je postojao redatelj koji je, pored kubricka, bio više impresioniran napoleonovim životom, onda je to definitivno sergey bondarchuck.	1
12	1	10	„war and peace“, film iz 1965. godine, nije bio toliko fokusiran na napoleona koliko na napoleonske ratove, ali je svejedno vrijedan gledanja, posebice ako ste ljubitelj ratnih povijesnih filmova.	1
12	1	11	svega pet godina kasnije bondarchuck snima „waterloo“, film koji je najbolje pokazao napoleonov početak kraja, i to kroz prikaz jedne od najpoznatijih borbi u povijesti.	1
12	1	12	ovaj film vam svakako mora biti na listi prioriteta i to prvenstveno radi ratnih scena koje su za mene jedne od najbolje snimljenih i ikada viđenih na filmu.	0
12	1	13	dakle, možemo slobodno reći kako je napoleon, osim na ratnom polju, imao svoju filmsku i televizijsku (mini serija „napoleon“ iz 2002. godine) priču.	1
12	1	14	povijest se, na sreću filmofila, nastavlja, jer je najnovija „bitka“ ovih dana stigla i na kino ratište, i to pod redateljskim zapovjedništvom velikog i neumornog ridleya scotta.	0
12	1	15	kada je stigla vijest kako je ridley zainteresiran za snimanje filma o „napoleonu“ moram priznati kako sam bio oduševljen.	0
12	1	16	glavni razlog mog optimizma krio se u činjenici kako je ridley jedan od rijetkih redatelja kojeg ne možete smjestiti u samo jednu kategoriju po pitanju određenog žanra.	0
12	1	17	ridley je naprosto vizualni majstor koji se jednako dobro snalazi u svemiru (alien, marsovac), građanskom ratu u somaliji (pad crnog jastreba), srednjovjekovnoj engleskoj (robin hood) ili pak rimskom carstvu (gladijator).	0
12	1	18	također, scott je uvijek kroz svoje filmove uspio stvoriti visceralne svjetove s kojima smo se lako mogli povezati, bilo da se radi o povijesnim ličnostima, izvanzemaljcima (alien), androidima (blade runner), gangsterima (american gangster), goblinima (legend)…od distopijskog i kišnog blade runnera, pa sve do prašnjave arene gladijatora.	0
12	1	19	ridley, teniskim rječnikom, jednako dobro igra na svim filmskim podlogama.	0
12	1	20	vizualna prepoznatljivost uvijek je bila njegovo najjače oružje.	0
12	1	21	jer, čak i ako niste veliki filmofil, zasigurno su vam poznate kultne scene poput stvorenja koje izbija iz prsa u filmu alien ili trenutak kada se thelma i louise voze prema litici.	0
12	1	22	iskustvo prepričavanja filma kroz oči ridleya scotta uvijek je bilo privlačno i baš zato sam od njegovog najnovijeg filma, napoleon, s razlogom jako puno očekivao.	0
12	1	23	treba napomenuti kako ridleyu ovo nije prvi „susret“ s napoleonom.	1
12	1	24	naime, prethodno je snimio film „the duellists“ iz 1977. godine čija se radnja događa upravo u doba napoleonskih ratova, ali njegova prava bitka s napoleonom ipak je stigla nekoliko desetljeća kasnije.	1
12	1	25	srećom, ridley u tom sukobu nije abdicirao, i to je zapravo najbolja moguća preporuka za gledanje ovog filma jer napoleon, složit ćete se, uistinu nije lagan suparnik za nikoga, pa tako ni za starog majstora režije.	0
12	1	26	fascinantan, omražen, voljen, sve je to bio napoleon, tako da je bilo bitno izbjeći zamke koje su uvijek prijetnja kada je riječ o filmovima koji tematiziraju život važne povijesne ličnosti.	1
12	1	27	napoleon u tom pogledu nije film o trijumfu, bez obzira koliko sam napoleon jest dominantna ličnost, posebice na ratnom polju.	1
12	1	28	umjesto toga, scott kroz film cijelo vrijeme pokušava poput kirurga doprijeti u napoleonov mozak, odnosno misli koje se kriju ispod onog divovskog šešira, i to tako da poput metka izbjegava uobičajene herojske slike, pobjedničke klišej govore, odnosno sve uobičajene konvencije biografskog filma.	1
12	1	29	prvi kadar u kojem vidimo napoleona vraća nas u vrijeme francuske revolucije, točnije na dan pogubljenja marije antoanete.	1
12	1	30	u njegovom pogledu kao da se oslikava sve ono što će i obilježiti njegov život – ambiciju, neobuzdani ego, sumnju, lojalnost.	1
12	1	31	svi ti kontradiktorni elementi između postelje i bojnog polja zapravo najbolje i opisuju sam film, odnosno kompleksnost samog napoleonovog lika i (ne)djela.	1
12	1	32	ono što mi se u tim prvim kadrovima najviše svidjelo definitivno je vizualna naracija kroz koju smo, bez ikakve posebne najave, bili suočeni s prikazom nasilja.	0
12	1	33	sve te scene izgledaju veliko, epski, ali nam ih je scott opet uspio intimnije približiti, i to prvenstveno kroz krupne kadrove s puno (neugodnih) detalja.	0
12	1	34	na taj način sam osjetio prirodnost ne samo trenutka, već i likova koje gledamo, uključujući, što je najbitnije, i samog napoleona.	0
12	1	35	glavna uloga u filmu pripala je joaquinu phoenixu za kojeg ćemo se, vjerujem, svi složiti kako je riječ o jednom od najboljih glumaca današnjice.	0
12	1	36	joaquin se nikada nije bojao preuzeti rizik kada su u pitanju likovi koje glumi tako da je improvizacija kada je u pitanju napoleon, posebno u karakternom smislu gdje postoji tisuću različitih verzija, zapravo trebala biti njegovo najjače oružje, da se prigodno izrazim.	1
12	1	37	jer, ispod svog tog paravana, napoleon je bio duboko ranjiv.	1
12	1	38	njegova snažna osobnost više je djelovala kao dio predstave, pa mi je bilo uistinu zanimljivo gledati tu njegovu podvojenu ličnost, a koja mi se kasnije preslikala i općenito na sam doživljaj filma.	0
12	1	39	na taj način scott kao da stvara sukob kod gledatelja.	1
12	1	40	jer, dok s jedne strane gledamo intimnost odnosa, odnosno privrženost koju je napoleon imao prema supruzi josephine, s druge (ratne) strane upoznajemo monstruma čija je želja za moći uzrokovala toliko boli, patnje i smrti milijuna ljudi.	1
12	1	41	napoleon ratnik i napoleon ljubavnik dvije su različite osobe.	1
12	1	42	i dok je na ratnom polju bio arogantan, pun samopouzdanja, posebice u samom početku, kroz odnos s josephine djelovao je kao da je ispao iz showa ljubav je na selu ili razmaženo derište koje ne može dobiti čokoladu.	3
12	1	43	briljantan taktičar koji je istovremeno mamin sin koji koristi dječje uvrede za neprijatelja.	1
12	1	44	pa ipak, poveznica između ta dva svijeta definitivno se oslikava kroz njegovu opsesiju, odnosno bolje rečeno žudnju prema josephine a koja je bila toliko velika kao i žudnja za osvajanjem svijeta.	1
12	1	45	upravo je zbog toga napoleon u josephine vidio sigurnost i moć koja mu je bila toliko potrebna.	1
12	1	46	ulogu josephine u filmu je portretirala meni prekrasna vanessa kirby, a koju sam prvi put primijetio u filmu „pieces of a woman“.	1
12	1	47	scott inače u svojim filmovima voli jake i snažne žene.	1
12	1	48	sjetimo se samo poručnice ripley, thelme i louise pa i ako hoćete patrizie reggiani u „house of gucci“.	1
12	1	49	kada je u pitanju josephine, onda moram reći kako mi je ona bila puno intrigantnija od samog napoleona.	0
12	1	50	možda je to bila i scottova namjera.	1
12	1	51	ona će čak u jednom trenutku i reći  napoleonu: „ti si ništa bez mene.“ no, ako samo pogledamo životni put koji je josephine prošla od života u bogatoj plemićkoj obitelji preko jedva izbjegnutog pogubljenja za vrijeme francuske revolucije pa sve do statusa carice koji je dobila u vrijeme sklapanja braka s napoleonom, onda vam je jasnije zašto je scott toliki fokus stavio upravo na nju.	1
12	1	52	ovo je, dakle, neka vrsta putovanja u kojem otkrivamo pravu josephine.	1
12	1	53	kirby je kao josehine prekrasna, ali nije to ona klasična ljepota, već jednostavno ima ono nešto graciozno u sebi što je teško i opisati riječima, tako da lako možete shvatiti i napoleonovu opsjednutost.	0
12	1	54	ona je bila njegova slabost i to se u svakom njihovom zajedničkom kadru osjeti.	1
12	1	55	kada su u pitanju josephine i napoleon moram reći kako su se meni najviše svidjele njihove međusobne psihološke igrice.	0
12	1	56	posebno mi je bio zanimljiv njihov uvrnut smisao za humor ali i neka vrsta seksualne perverzije.	0
12	1	57	vanessi i joaquinu itekako pristaju takve scene i zbilja je prava šteta da ih nije bilo više.	3
12	1	58	meni su osobno najdraži trenuci u kojima se oni samo gledaju.	0
12	1	59	i dok na prvi pogled takva scena djeluje tiho, mirno i povučeno, ono što sam osjećao gledajući ih na velikom platnu bilo je sve suprotno od toga.	0
12	1	60	naime, tenzija u njihovim očima, posebice kada je u pitanju josephine, toliko je snažna i moćna da doslovno moraš uživati u tom njihovom međusobnom perverznom mučenju koje isijava iz običnog pogleda.	0
12	1	61	kirby je u tom smislu puno nepredvidljivija i baš zato mi je bila toliko zanimljiva, posebice u prvom dijelu filma.	0
12	1	62	napoleon je s druge strane djetinjast, pa čak i kada osvaja svijet svejedno joj piše pisma koja više djeluju kao da ih je pisalo dijete iz vrtića, a ne odrastao čovjek koji želi na taj način osvojiti ženu na koju je ranjiv, osjetljiv i očaran.	3
12	1	63	no, ono što je mene najviše zanimalo svakako je njen pogled prema napoleonu.	1
12	1	64	činjenica jest da mu je s reputacijom koja mu je rasla na bojnom polju i ona davala sve više pažnje, ali nikada do kraja nismo saznali što je ona zapravo osjećala prema njemu.	1
12	1	65	i to je ono što me tijekom cijelog gledanja filma, posebno kada su u pitanju njih dvoje, najviše intrigiralo.	0
12	1	66	slično je kada je u pitanju napoleon.	1
12	1	67	jer, iako ga je seksualno privlačila te joj nije mogao odoljeti, jednostavno se osjeti kako je u njegovoj prirodi ipak postojalo nešto puno više.	1
12	1	68	no, koliko god bile zanimljive sve te njihove igrice, a jesu, moram priznati kako sam po pitanju samog napoleona, i to kroz karakter koji nam je prikazao joaquin phoenix, ipak više uživao na ratnom bojištu.	0
12	1	69	zbilja je impresivan način na koji nam je phoenix uspio približiti ambicioznost koja mu je istovremeno bila snaga ali i konačno prokletstvo.	0
12	1	70	vizualna naracija ovdje posebno dolazi do izražaja, posebno kada su u pitanju ratne scene.	0
12	1	71	napoleonova pobjeda u opsadi toulona 1793. godine na neki je način pokazala njegovu drskost i neustrašivost.	1
12	1	72	scott u svakoj pojedinoj rekonstrukciji osvajanja kao da simbolično prikazuje napoleonov karakter.	1
12	1	73	u toj savršeno režiranoj sceni tako osjećamo simbiozu slike i zvuka.	0
12	1	74	moć kroz zvuk probadanja mača tjera napoleona naprijed.	1
12	1	75	sve se to prenijelo i na mene, pa sam tako bez problema uživao u krvoproliću bez obzira na brutalnost na koju nisam bio spreman.	0
12	1	76	slično sam doživio i bitku kod austerlitza, a kojoj sam također, bez grižnje savjesti, gledao širom otvorenih očiju.	0
12	1	77	imao sam dojam kao da sam u kazalištu i da gledam savršeno režirani balet.	0
12	1	78	elegancija i glamuroznost koju je scott postigao u tim trenucima naprosto je hipnotizirajuća.	0
12	1	79	isto to vrijedi i kada je u pitanju kreativnost u borbi, primjerice kod stvaranja ljudskih kvadrata kao dio taktike.	0
12	1	80	naprosto, svaka je bitka drugačije postavljena i svaka posebno zadivljuje.	0
12	1	81	napoleon je film koji vizualno ostavlja gledatelja bez daha, ali ono što tu vizualnost čini posebno moćnom definitivno je prikaz unutarnjeg stanja napoleona, bilo da se radi o pobjedi ili porazu.	0
12	1	82	prethodno sam spomenuo bitke koje su ocrtavale njegovu drskost, moćan ego, a koji nije samo prikazan na bojnom polju, već i kroz trenutak kada sam sebe proglasi carem.	1
12	1	83	zanimljivo je kako scott koristi obično vrijeme kao oružje za prikaz psihološkog stanja lika.	1
12	1	84	primjerice, kada je riječ o bitci kod waterlooa, oblaci i kiša kao da preslikavaju unutarnji nemir napoleona.	1
12	1	85	ta bitka zapravo je bila dio njegove osobne drame.	1
12	1	86	doslovno sam u tim trenucima mogao osjetiti klaustrofobiju koja ga je (u)gušila nakon što je shvatio da mu se bliži kraj.	1
12	1	87	scott za još snažniji dojam koristi jako puno krupnih kadrova, a što psihičko i fizičko nasilje istovremeno čini privlačnim i zastrašujućim.	1
12	1	88	također, želim istaknuti, bez obzira koliko povjesničari na to prigovarali, simboličan trenutak sudara dvaju svjetova kada napoleon skine šešir dok s divljenjem gleda u lijes faraona.	3
12	1	89	taj kontrapunkt između tadašnjeg modernog i drevnog naprosto je vrijedan divljenja.	0
12	1	90	scottova umjetnička ruka, što ne čudi jer je i završio umjetničku školu, u ovom je filmu itekako došla do izražaja.	0
12	1	91	njegova topovska pornografija u kojoj uživamo kroz impresivne kadrove krvi, znoja i suza definitivno su razlog zbog kojeg bi trebali pogledati film.	0
12	1	92	pa ipak, moram se osvrnuti i na nekoliko stvari koje su me zasmetale.	2
12	1	93	primjerice, prije svake borbe, bez obzira koliko one impresivno izgledale, mi jednostavno nemamo nikakvu dramsku narativnu pripremu.	2
12	1	94	bez obzira što film traje preko dva i pol sata, stekao sam dojam kako scott prebacuje radnju bez ikakvog reda.	2
12	1	95	na taj način kao da gledamo nasumične scene bez ikakve povezanosti.	2
12	1	96	najbolji primjer je napoleonov odnos prema rusiji, a što je, složit ćete se, jako bitan dio njegovog života.	1
12	1	97	pa ga tako u jednom trenutku gledamo kako ruse vidi kao prijatelje, da bismo onda, bez ikakvog objašnjena, bili prebačeni na scenu u kojoj napoleon maršira prema moskvi.	2
12	1	98	također, neki se likovi istovremenu pojavljuju i nestaju bez ikakvog objašnjenja.	2
12	1	99	dramske scene, naime, itekako su bitne za emotivno povezivanje s onim što nam slijedi, i to ne samo kada je u pitanju ratno bojište, već i kada je riječ o ljubavnom odnosu između napoleona i josephine.	1
12	1	100	također, phoenix, ma koliko god bio uvjerljiv kao napoleon kao da nije u potpunosti uspio pronaći balans između bizarnosti, satire te epskog spektakla u kojeg ga je ubacio scott.	2
12	1	101	no, možda mi sve ove mane budu zanemarive nakon što izađe redateljska verzija filma u trajanju od četiri sata.	3
